Date,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CBEE3.SA,CMIG4.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,DASA3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA3.SA,ITSA4.SA,ITUB4.SA,KLBN4.SA,LIGT3.SA,LREN3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NATU3.SA,OIBR4.SA,PDGR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,RENT3.SA,RSID3.SA,SANB11.SA,SBSP3.SA,TELB4.SA,TOTS3.SA,USIM3.SA,USIM5.SA,VALE3.SA,^BVSP,CDI
2010-05-17,0.01824500729548406,0.02063794192427504,0.0,0.0,0.0,0.0021930161829197825,-0.07982455068971572,-0.08235297070379788,0.022004946170703255,0.015724199839101116,0.02170085962514534,0.0,0.0,-0.014136149338804138,0.0059210714170288,-0.013978540060909816,0.0009333147760672844,0.004366754721871757,0.0,-0.002999973297119096,0.0019175684016676797,-0.02777783296726144,-0.04347831432861915,-0.027131865625018348,-0.0066350422434036105,0.03220481869359215,-0.023642666873845197,0.011363755008161114,-0.0013908991973619056,-0.029821385824203683,-0.020224659873899653,0.030889928928277577,-0.004947732862076504,-0.005424885842171934,-0.01335502864168403,0.03236840900621907,0.012891344383057168,-0.033816412356348025,-0.011754267573614752,-0.007976064137624195,0.0,-0.005756241645657356,-0.04235298366235973,0.015082925977566441,0.010401200456369386,-0.06779660554478983,0.04372879764816018,-0.055038395523759,-0.039680989390197596,-0.015541965491110643,-0.008610357661010482,1.4118529823026194e-06
2010-05-18,-0.030716774927414536,-0.011397108992489358,-0.016194350911527877,0.0,0.0,0.01312912894058238,-0.018112448477493936,-0.038461507521907023,-0.008028944967980567,-0.017381913525084336,-0.020378881320492814,-0.01750001851030558,0.0,-0.06266597503753668,0.006540215267996974,-0.008724031890120942,-0.005594444769251972,-0.03521731957749974,-0.030000026170935445,-0.009027096306659543,-0.01913878539539471,-0.11428569239013009,-0.039589404393916006,-0.045019847955060754,-0.0464376897907407,-0.022799987792968768,0.007174856385942174,-0.030250732579444328,-0.025348160992492264,-0.03073689465922036,-0.026605608998508834,-0.012366118368590806,-0.021546960096373247,-0.061818154768830125,-0.009574157473292266,-0.019882711914312012,0.00454545454545463,-0.048571461272243766,-0.021409491461056196,-0.021105563151226137,0.0,-0.011052588347937653,-0.0712530107291438,-0.012877610498653769,-0.027941171644468077,-0.09090910864858026,-0.01753802269170812,-0.043897199219906646,-0.04215113757742173,-0.03614453439614462,-0.032211370216015056,1.4104249168589433e-06
2010-05-19,-0.053697154499357524,-0.03458535984696953,-0.03168721647298789,0.0,0.0,-0.017278622757989415,-0.018446653450407524,-0.02000002509822818,-0.002944605638415254,0.025152075521361894,0.023732705514593277,-0.022900600783219982,0.0,-0.016997124280138,-0.03833656564379384,-0.015401630718410275,-0.001875268961431642,-0.008562414417142006,0.00992745495266556,0.017206485255548465,-0.06585368590490426,0.0645161631452178,0.012213735742448106,-0.013767256820388707,-0.03335557088955865,-0.011461346015054552,-0.03918094679028927,-0.04188950212962972,-0.05115745739945743,-0.023255860695907793,0.008482594631205265,0.03058029590822997,-0.04856021600225979,-0.01162806299786967,-0.019999977110511047,-0.011703530663468631,-0.004524886877828038,-0.031531550712875056,-0.02187788587181483,-0.022929503492073455,0.0,-0.03672160376699396,-0.021164005571376654,-0.00702466482841857,-0.004538595330325634,-0.11333335408262313,-0.041322380779360235,-0.02239641580796825,-0.02449601218189179,-0.01939658397159627,-0.01893460002301084,1.4104249168589433e-06
2010-05-20,-0.000930253849473095,-0.02542372383236613,-0.01614957096449643,0.0,0.0,-0.028131841264003143,0.003956475095091561,0.0,-0.04206621784012554,0.0002695983180893702,-0.03262734356992214,-0.06250016067971265,0.0,0.059365922573520136,-0.05405405927988294,-0.05139656969254969,-0.05072806137469987,-0.002272740680435814,-0.011720217752884676,-0.03383086031195681,-0.06005223401374915,-0.030303090509739783,0.0316742214919139,-0.038071024448284696,-0.0162180579978789,-0.06832296664983095,0.019462658673724098,-0.013953396499295168,-0.0009035684117035814,-0.045454716398607764,-0.022897151979071828,-0.061916027201457835,-0.01839753902591068,0.05784317688087137,-0.002040882066679406,-0.013157894736842146,-0.03181818181818186,0.055038736682891276,-0.03510404501319264,-0.03922938570278145,0.0,-0.02209951201181537,0.049549461146431995,-0.044972163951594535,0.001215804360981787,-0.007518766504456265,0.004310376859787413,-0.035738861827212864,-0.041111077202691026,-0.03626376979953638,-0.025079997989579272,1.4104249168589433e-06
2010-05-21,0.028864099275900168,0.034782651962541156,0.04924398207660974,0.0,0.0,0.024423330847189062,0.034482797499888695,0.0,0.007318366576911872,0.009433941741997076,0.00828427032894008,0.0722222066562106,0.0,0.03917308234921024,0.06785713701701246,0.024734957415994963,0.0024740794989741577,-0.0022779177968794695,-0.005355760600635362,0.02059730262403825,-0.008888880190140336,0.03125006402842834,0.07163742329709666,0.046174178173036706,0.030515570848835605,0.016444481743706607,-0.0009093050091818489,0.030188477663714908,0.009948658181004877,0.09977324279894972,0.004304129198912987,0.08318819613493678,0.006650463429815456,0.06858212247724937,0.034424049255311395,-0.011199951171875,0.005633802816901401,0.06392367179706238,0.012234419660306584,0.0054684512162388454,0.0,0.056497108757275205,0.0678111710186391,0.04656084466985266,0.01700059166026535,0.1666666565034174,0.04703860962958584,0.04775477106786408,0.052143682976478756,0.06727482019595632,0.035520346439373185,1.4104249168589433e-06
2010-05-24,0.0063348139018957195,-0.01527882405911174,-0.01399747973809995,0.0,0.0,0.007064054998638047,0.0019048055013020093,0.0,0.0019128367027099191,-0.0040053164293722965,-0.0023474871614579396,0.0,0.0,-0.026178009948370717,0.01003343393288958,-0.02298854656919813,0.010858871736454612,0.011872181616211286,0.015000002203581886,0.009081751157785645,-0.002242063130206362,0.015151500099837678,-0.04092772440406067,-0.00168137227616727,-0.009530251439584081,0.010056822640852836,-0.00818913913227115,-0.010988939761359395,-0.0173133536764718,0.0020616513583369134,0.0023809039048019454,-0.025063295358545346,0.0,-0.0147442756707169,-0.0016474209871911727,-0.010248140489491075,0.010270774976657293,-0.029696130838306245,-0.0171756013471559,-0.015591019085035573,0.0,-0.008021270237016043,-0.04180063124953859,0.01112227004190669,-0.011940287800136229,0.02597402461641196,0.020249260629195076,-0.009070243197771721,-0.004185075661240822,-0.010470039994819214,-0.005708690817969098,1.4118529823026194e-06
2010-05-25,-0.012589959061471312,-0.010085346080557778,-0.04091864634593212,0.0,0.0,-0.015344205879193162,-0.020912572001501206,-0.013605459598937109,-0.0049602641196369035,-0.01608580219620437,-0.020588458925911546,-0.015543931405033073,0.0,-0.028494659987938542,-0.013907244564433596,-0.02352934093399439,-0.00878912354982897,-0.011732886654961083,-0.007957571966849208,-0.014000034332275368,0.005617927818929891,-0.0597015230765604,-0.00853479960650827,-0.011789529541013866,-0.012027504360192398,0.0,-0.03669719450115805,-0.025000040960843073,-0.024605178238582548,-0.022633732642102333,-0.009501181009079596,-0.020990636417560826,-0.06186182307839683,0.019366321555053245,-0.018151817363036504,0.002997291772883104,-0.013863216266173706,0.024199253920088593,-0.016504861979868668,-0.022099461874769855,0.0,-0.02695418950198547,-0.0033557196812642465,-0.058999972782049936,-0.016616234292032517,-0.01265827814812448,-0.00763354019698903,-0.041189913172428816,-0.03406328128098224,0.00885337584223378,-0.012200617541517134,1.4118529823026194e-06
2010-05-26,0.11111114006297385,0.010971738803856157,-0.0008707470997225686,0.0,0.0,0.016028490971450537,-0.018446653450407524,0.03448280338566456,-0.0011512075451229897,-0.004904558690874472,-0.00900881222272465,0.059999929968642896,0.0,0.02379636482777281,-0.002014759958487655,0.02289155967749057,0.011330050360346844,0.02009130382567248,0.007639375713519803,0.021298179052649413,0.08938549879120705,0.01587300085546861,0.022955514233608865,-0.020025591076873184,0.04139132292374326,0.08225106437896024,0.004761843842182589,0.044634507432187664,0.033634462946062094,0.010526378993537922,0.009592319371727331,0.0158998871631848,0.010883468287554043,0.036269329135766526,0.05882348415326111,0.000543343032260335,0.00281162136832247,0.03544122956661022,0.02171766570146505,0.018832392254914287,0.0,0.0277008432811503,0.042929302927056545,0.022848133736727894,0.01536092396535138,-0.03205125625226324,0.013360270569851451,-0.009546575448973416,0.007556717309169958,-0.005351027257448293,0.01699783725331172,1.4118529823026194e-06
2010-05-27,-0.02786886540192257,0.025193858337220654,0.040522962924162576,0.0,0.0,0.019719583160027643,0.0435213203758138,0.053333316601181124,-0.003457603054092928,0.0005476123284815504,0.013636243736592002,0.022840325831246844,0.0,0.04648651947846294,0.01615068348059978,0.05182572254512752,0.0014612864198029207,0.0035810247976248988,0.006065224400995772,-0.007944381939472445,0.06410253004028954,0.03125006402842834,0.022440383686486154,0.054347830629980054,0.01035402339387903,-0.010400009155273393,0.0379146371774568,-0.008181763890086957,0.018077645330331515,0.0354165765999821,0.007125932343101438,0.02916768320257712,0.07409752938989778,-0.001666645540379097,0.03174599570186265,0.0019006161103471975,0.031775700934579376,0.06711413292104118,0.03188411281135095,0.028096127553326466,0.0,0.04582215803034706,0.08151739245361656,0.010389520319104006,0.018154294754797018,0.06622521710437579,0.06671988901830939,0.07228915662650603,0.040454517711292715,0.06305143594165474,0.03159993354377799,1.4104249168589433e-06
2010-05-28,0.0,-0.02117207399387544,0.002931354670480557,0.0,0.0,0.0038675965568781834,0.008530819996281025,-0.03797465237762032,-0.009634390844254104,-0.007115505710891257,-0.0011958502222015888,0.006310640316317562,0.0,0.014979287140293396,-0.00860924964328691,0.029115326410066755,-0.010700425315089968,0.0,-0.019216297326737908,-0.019018977451091046,-0.004819234752980517,0.0,-0.016460898878213004,0.007010381981480851,0.01487605827899019,-0.0020209877737717985,0.004566358322022124,-0.01099911119112551,0.0,-0.008048549335061383,-0.028301865846036334,-0.005760484200420524,0.0023584209437552683,-0.01919863958921475,0.021538481854576963,0.02168019522978848,0.01902173913043481,-0.01886796154740722,0.011548031251942259,0.0,0.0,-0.02422682012683608,-0.001492497746428123,-0.029305885865512193,0.013372923430775563,0.006211154660620721,-0.03370790023631598,-0.015730354223358445,-0.010484918196489779,-0.009109326903638082,-0.0023352444759389135,1.4118529823026194e-06
2010-05-31,0.022765637907220304,0.0034762516303448177,0.02713982892643596,0.0,0.0,-0.0025684639223627626,0.014097708053591118,0.0,0.011285137640108855,0.012954799403207096,0.005687035926525974,0.0009646678744168469,0.0,0.005089078036186079,0.002003993075678334,0.03264412963679564,0.014749249051776214,0.01025874152365791,0.0072993166643995355,-0.0051020601797675535,0.02663434806166154,0.0,0.022315193311499115,0.02375093259153127,0.03355044800325446,-0.0036452065873284756,0.025454485749073497,0.03336420884665969,0.02693108274351208,0.01217024916620546,-0.004854365234644664,0.008111273025626087,0.004705969436361368,0.005957415655803988,0.016566268045402177,0.00530505991756014,0.05688888888888899,-0.018589708046514053,0.05152736783415701,0.0643653703668523,0.0,0.008980447294409055,-0.02466376237755652,0.021716083135039144,0.02639298057616979,0.0,0.006201641215197284,0.02739727816990678,0.013245083861447071,0.02145044373228111,0.017757114953105058,1.4104249168589433e-06
2010-06-01,-0.022258899852954928,-0.011932235234970223,-0.014227614265143407,0.0,0.0,-0.006437780789182557,0.009267875979913631,0.04605260605053885,-0.044632638012696346,-0.020680242379788716,-0.017857104833293613,-0.02120472237917359,0.0,-0.02379743358756925,-0.013333318919026116,-0.01475235633566252,-0.03391469812498338,-0.007947049890829061,0.0034324891956274417,-0.0215384654509716,-0.04481131752704659,-0.015151590409901994,-0.04092772440406067,-0.02999998365783585,-0.04191616586491498,-0.02439025903112113,-0.03368797342581009,-0.014349680422245936,-0.020172923099639806,-0.0020038106630503316,-0.017073205500431787,-0.018390705861541568,-0.0017565007091703277,-0.022842571566971337,-0.05214810652632751,-0.030343046954593444,-0.02270815811606397,-0.020248225022430066,-0.03227706073114134,-0.03209461995595697,0.0,-0.005235726145694564,0.0076629170130928514,-0.027993785887488465,-0.03971427043992559,-0.03703708488377466,-0.013867524260114839,-0.015777757432725692,-0.01742925980747001,-0.021600036621093777,-0.019128586609989395,1.4147091118577038e-06
2010-06-02,0.004215867806262041,0.040514180174823666,0.011958786098198892,0.0,0.0,0.006479494353454962,0.02479334210993911,-0.056603766139127654,-0.02537129582796238,0.022228411356792765,0.006060496563097706,0.0,0.0,0.050311165913306866,0.03716218589613485,0.0042780410690290704,-0.004513512498801275,0.001335104412164112,0.009121969182205092,0.013626846431943562,0.01234567269517206,0.07692309808448994,0.03556188885632716,0.0255670131291299,0.018749990196604394,0.019166628519694084,0.05504599887222894,0.01546860416263085,0.02823534673159478,-0.010040223166392526,0.0049627755334689105,0.012880589463553305,0.024046999542213676,0.02857138186140129,-0.012191389466721048,-0.008163244545865256,0.04561101549053359,0.034666697673600755,0.010309283120288226,0.01570683312150556,0.0,0.007368596557626228,0.01825093675579459,0.015466682263677312,0.02945551351746145,0.0,0.015625003507692803,0.007450846907563147,0.014412451172296281,0.02105483713300682,0.017819892951278282,1.4147091118577038e-06
2010-06-04,-0.01427372615213629,0.0044927309377242874,-0.0020375977353134234,0.0,0.0,-0.006437780789182557,-0.023297511867092613,0.0,0.005370048053066068,0.022016850080091244,0.015060221923780093,-0.017725319834003606,0.0,-0.03950613516348378,0.003257325346691653,-0.02662401296475103,0.007556667801907446,0.004444470835333947,-0.006026316717006486,-0.031023804381378972,0.026829234513766842,0.0,-0.034340669774552635,-0.0345797813507458,-0.03648689653923687,-0.018806177501644594,-0.024348062688222316,-0.021505627820599504,-0.020308965408529667,-0.018254908276609916,-0.00493826801777264,-0.012948076552607435,-0.009163751884578741,-0.023568988783332467,-0.018987321141903046,-0.007956129203218087,-0.03456790123456788,-0.041237120937400285,0.014405748698457899,0.005154625998760709,0.0,-0.0193313962964492,-0.02688576185692304,-0.011554647715553035,0.0028901294373144815,-0.012820461222475155,-0.007692364652257089,-0.04952933969914164,-0.04043712511740094,-0.04724725874484015,-0.02012932335605233,1.4132810473022062e-06
2010-06-07,-0.0008518082688926398,-0.016026847051752946,-0.020416492036660072,0.0,0.0,0.023758117111444266,0.0009174522231023552,0.0,0.021373876495170085,0.016755281643660247,0.018100986551959464,-0.015037700751175054,0.0,-0.025706939865663858,-0.025974058955477886,0.005470468996344291,0.019999980926513672,-0.008407078674440127,0.001515731439743595,-0.0053361997167068465,-0.009026088559098255,-0.028571401810159047,0.001422498576685971,-0.02957099969681498,-0.0445710427917243,0.008333365122477288,-0.015151364241512755,-0.02472501318624154,-0.030364918902015203,0.010329552728097768,-0.016377149527033952,0.023659069522902865,-0.005780397453884145,0.01724134033035929,-0.008064484123046833,0.02959069964987293,0.03154305200341012,-0.006720443300345491,0.005621374132988688,0.009230784880809306,0.0,0.009589733225545682,0.02302375100881382,-0.011158309880565098,0.005763766221259514,-0.00649348002003336,-0.05038752739711605,-0.0417354506987031,-0.04533033278583598,-0.03130913371904609,-0.007993384785005553,1.4147091118577038e-06
2010-06-08,0.010230250973268129,0.0056818038143071625,0.00041686247271965904,0.0,0.0,0.0253164203799201,0.04033002201755176,0.0,0.0,-0.007847192953401416,-0.016904811653388307,0.040712652445684006,0.0,0.02427435704236358,-0.029333327058870262,-0.020674745019778396,0.012254948938686727,-0.009817035852374367,-0.015891057358449312,0.0010729859666616104,0.006711390060256006,0.029411736347271455,0.017045448014281206,0.01330467025477744,0.017537705927251457,-0.008264494075791107,0.021719363549188797,0.03474154953454356,0.01806682797106518,-0.006134366375925127,0.011604421336975479,0.015331653621971197,-0.005813893187236019,0.020338991187530686,0.02439023936357554,0.011818389259173001,-0.007438016528925617,0.011502014126081761,0.012062366200818797,0.004742526676066339,0.0,0.024274545977190032,0.03525890302993839,0.005373408895984033,-0.011461307246487529,-0.032679814897821347,0.028571405114270476,0.02854330376066838,0.019327162401338693,0.010629104006193435,0.01099978752267794,1.4132810473022062e-06
2010-06-09,-0.010126652773872369,-0.011299406616998464,-0.00708333898788116,0.0,0.0,-0.009053504864745765,-0.0070484511909501,0.053333316601181124,-0.016900647572804184,-0.002109234876272126,-0.012451734592171526,-0.012225129777417187,-0.2821228684179822,-0.029366290536072093,-0.00549448641617023,0.027777935725893155,0.00726385766099491,-0.003605231650003149,-0.003844653162532352,-0.0010718359017802825,-0.009523824561261551,0.014285700905079413,-0.012569851212948846,-0.004659025231475322,0.006549484059240163,0.002083301544189453,-0.02657225083065784,-0.009981685707716625,-0.009168940026568206,0.016460424290075215,0.037406505257167266,-0.023213757522554723,-0.02339190536221125,-0.02076407328707608,-0.00317455415453316,-0.024422570046837677,0.00915903413821817,-0.006688976534043656,0.004360398387447617,-0.0037087191813036657,0.0,-0.029366273436273183,-0.026811599922362928,0.012827403921095604,0.011884025905443352,0.0,0.015873019492947726,0.000239285560120317,0.003979357773588488,0.0036488123715077148,-0.006094800827728952,1.4118529823026194e-06
2010-06-10,0.021312873807012744,0.019428580147879515,0.01972309058889321,0.0,0.0,0.013289024104688574,0.019520790099253116,0.0,0.021286201311505826,0.0047556496727911846,0.00360262873979722,0.022277388666178455,0.04474706554050467,0.035031838750885,-0.008287296821207879,0.03567554736567069,0.00721158916075737,0.01085482912352087,0.028560399767908695,0.020386324064273653,0.018750074724118493,0.042253566057856906,0.02263082641719283,0.043404295616444655,0.06061638712905504,-0.035342973018114066,0.021838252150998327,0.023831289316209148,0.026865679237475515,0.05668009182043354,0.006730783011972052,0.01061369130132106,0.01796400101217932,0.04410514459477177,0.022929854471332112,0.013605442176870763,0.0066006600660066805,0.06397309676699803,0.011287971006092024,0.01184434485638719,0.0,0.012738801753589879,0.03499626971761827,0.029023811707969083,0.0063019543877038675,0.11486494644554601,0.03117188368153956,0.04998804314613148,0.05852185059336379,0.01817797945529276,0.02553717529562949,1.5180044199425424e-06
2010-06-11,0.000834743678126193,0.005231666235089749,0.0037037172424634335,0.0,0.0,-0.0004097766635063893,0.018276766086178675,0.0,0.0020008332819996255,0.011043888426613524,0.002093936060472368,0.007263973853269157,0.01638735671531988,0.02923075358072924,0.016713100063444175,-0.008350665038569849,-0.007159954510418509,0.02326620261844803,0.014258858739509606,0.02628811713807866,-0.006606968548905079,0.0,0.051175662403147415,0.019983708411338785,0.020019401129468095,-0.036637946272292776,0.0543186149553303,0.02506717586894469,0.014825563153136434,-0.021072796934865856,0.007640854100233074,0.0388127448555482,-0.011764697917405975,0.0,0.0024907107206206813,0.004026886600775992,0.0,0.0031645632102228483,-0.011161974956413245,-0.009364507788265919,0.0,0.01048216731390128,0.012230158427683824,0.03333324843113483,-0.011386350078285146,-0.0242424224684753,0.021289581677860436,0.011617273435231112,0.013436052316134539,0.012182272819196704,0.008818537962537176,1.5122923069377237e-06
2010-06-14,-0.00667222061995032,0.02230484721109116,-0.0077901872048633525,0.0,0.0,0.007790016327955618,0.025641042361154165,-0.05063289631175172,-0.003997665143577023,0.00026006246536702804,-0.007164106257206204,0.0048075196813834875,0.000366373074304871,0.03637267331023364,0.006849242126226729,-0.021052667954973514,0.00192316685908267,0.007870519160668277,-0.0007398861442965421,-0.009221326893165571,0.019002405696803448,0.01351350045186761,-0.0013158111897456637,0.004798062325418906,-0.0009496893479138402,0.002237102291148041,-0.045608083629327334,-0.017467229084379032,-0.01604118030406776,-0.00587026410318392,0.011848285945735615,0.0032968159777684303,0.0029762169822717954,0.006498783901395688,-0.020186378728272114,-0.0032086294568463014,0.0180327868852459,0.00883284284847119,-0.02547036432843941,-0.019243807765793597,0.0,0.014522821039648859,-0.01208238889728519,-0.022332413234437465,-0.0037431376222154533,-0.00621125465184158,-0.0008902952277809462,0.03017338791245172,0.010649895595355119,0.0006225896420239962,-0.0011319864790504397,1.5165763924684939e-06
2010-06-15,0.007556687971532305,-0.010181843150745773,0.021900888229164917,0.0,0.0,0.02522377155728628,0.005000034968058342,0.0,0.020080926499272955,0.018200793666282022,0.0030065240065169085,0.036842144175475156,0.005128252780572051,0.0024039012616927646,0.017006849954193992,0.0075268742405874,0.016794551609496944,0.01908900121680146,0.02258422630977175,0.006204701703102611,0.034965017399035014,0.0,0.02108036188280349,0.018304744940364603,0.022496863239414244,0.05044647711424277,0.059292122297519345,0.01955552313641795,0.02445417629539759,0.011810887697057515,0.005152248833610873,0.01292441823585122,-0.028486603847560188,0.014527829250867708,0.030110924244767023,0.00456013919552456,0.006441223832528209,0.022514008403002217,0.006237092681626866,-0.001721144178095546,0.0,0.009713634243682545,0.030215826953756908,0.0030456185247831336,-0.00578034156315721,0.006250075462130189,0.0023759516821550974,0.014207683625768519,0.016129032258064502,0.014309386338479335,0.014307525223112405,1.5194721141309486e-06
2010-06-16,0.005833307902018303,0.006245410748799696,0.0028305406972091163,0.0,0.0,0.0,0.022388017802236204,-0.013333350065485416,0.0011815733730631273,0.010725205985844255,0.0041966596579361415,0.04014763974578894,0.0018221295950227034,-0.015347706905013636,0.016722389888149447,0.018143021152774663,-0.011326064135611658,0.030225611219637738,0.02896449132779355,0.0010277728008543097,-0.01126125579487558,-0.013333320617675781,-0.015483865915264072,0.007033971231698244,0.012705294130650469,0.013599646641992535,-0.0033417203258470085,0.020052369807553427,0.003125815907021545,0.009727749674837138,-0.0060577684622427075,0.03806211970352802,-0.010384895217715018,-0.006364362042828309,0.01076924092728837,0.04405868297910631,-0.03520000000000001,-0.01773696905655031,0.020661178892294352,0.022413779949319812,0.0,0.027341748905159946,-0.03282122247110597,0.004048628585883618,0.0008721130177298253,-0.00621125465184158,-0.007407356165258339,0.003232709186399063,-0.0031746354683366285,-0.012471899657628738,0.004795009465876188,1.5180044199425424e-06
2010-06-17,0.014084513719320402,-0.0054764374542835,0.09112915246869369,0.0,-0.09936625208999628,-0.003968235352208582,-0.022708818710765355,0.013513530700941745,0.0012156150863169568,0.0012632906258656096,0.015522206494040125,0.003105593314762123,-0.01236813952050686,0.018022353604958408,0.010526342212963558,0.019916137146907875,-0.01193321958282556,0.006198304902812701,0.0,0.014373752218957314,-0.013667400375723004,0.0,0.009174375173452542,-0.015521866816899155,-0.01499393126961479,0.0,-0.01927912872398574,-0.012820521303526289,-0.004532586371488012,0.0,0.007969998717304527,0.018750055435042157,0.0,0.03682949887470799,0.0015220465503240632,0.021739189820709326,-0.03233830845771146,0.02054793250567233,-0.002602664772188179,-0.00438445741784621,0.0,0.02070001723655257,0.0,0.0,0.004647105734119972,0.0,0.022388010892287813,0.0008593107665508803,-0.00785560390385276,-0.017598312371584712,-0.0032431931553180693,1.5180044199425424e-06
2010-06-18,-0.00326797080073582,0.01027902676204806,-0.08462675091046301,0.0,-0.02026451222378034,0.013545848728429677,0.020746887638410483,0.04666664156843847,-0.005893939859192621,-0.003028031437438239,-0.006466801429960256,-0.002653655147276557,-0.014732951165762342,0.0047847073346865,-0.06054685850413477,0.021582712395035175,-0.009661826846140142,0.021765949360014192,0.009148488730704507,-0.017206485255548465,-0.0018475970756621773,0.01351350045186761,-0.009090971193036479,-0.012613275028638737,-0.015222052956627485,0.0037735912431187124,-0.004273449849338085,-0.004328975313063199,0.004553224253686539,-0.003853183367300228,-0.0186046375854948,-0.018404961388723717,0.0259259903930098,-0.025482664891012363,0.018237149207907866,-0.021276652630427106,0.014567266495287168,-0.005491181277070378,-0.02000586859457998,-0.0010162834071913984,0.0,0.02607433441593776,0.007220203701399974,0.058467696712473094,-0.008383897510694904,-0.043749924537869966,0.003576671064662973,-0.010302630192407625,0.00385192182621541,-0.011169706753895281,-0.001595884786414814,1.5194721141309486e-06
2010-06-21,0.00163938180953771,0.024345932599900477,0.10577303583253106,0.0,0.04309102023579214,0.0003931035259518989,0.015447120116828916,0.0,0.01616214309225139,-0.0025310575943779945,0.017751725616240055,-0.003104215983462222,0.01719622745692173,0.006666637602306569,0.07761607074450794,-0.0040241132059416485,0.018536637900204544,-0.022909965440660374,0.0,0.019567412938914952,0.008792282845218935,0.0,0.007863737522471492,0.01956080317786668,0.015457345488218088,-0.003759404786138343,-0.004291984387780778,0.01478260535064635,0.0042493364348112905,0.0,0.027014207216498276,-0.020833313480563387,0.029482603365410753,0.01743267425691819,0.0,0.04603588547322257,0.021114864864864913,-0.02024538708487289,0.010946714208178943,-0.0030518871918078228,0.0,-0.014117668244857273,-0.022222253769662803,0.0,0.004081587031942169,0.0,-0.038475541271296265,0.008458021784560232,0.0036240030738767803,0.03303501944259879,0.0060678481641267545,1.5194721141309486e-06
2010-06-22,-0.00900168641144461,0.002128395346069345,-0.003212805559753562,0.0,0.0024786352738104256,-0.001964666549934102,0.018414771827498067,0.0,0.007001391152062331,0.002537480102662304,0.002616131023961188,0.0008897624429744511,0.00845282827356697,-0.0018921007253338562,0.03151124376253889,0.0,-0.011494332934408491,0.022213086914514513,0.0,-0.009090828523378836,0.009174230818772555,0.0,0.010403117059051281,-0.0035238708397687946,-0.002795904207128941,-0.004192888044874943,0.017241355821499882,0.0,-0.004231355979678275,0.0,0.013844013847181591,0.03957445951577809,0.01987139263655191,0.0163551359873777,0.004477628129678557,0.003178416835405651,0.02977667493796532,0.010018787390649875,-0.027216755642782697,-0.009863911970799166,0.0,-0.007637333135107505,0.005865128718132606,0.0,0.005807195622534955,0.0,-0.013010638912955508,0.020430123934181754,0.008920946317132028,-0.00969674456088876,-0.00027765351925834736,1.5194721141309486e-06
2010-06-23,0.03633365371856212,-0.019115076655835228,-0.006849433918801884,0.0,0.01098908343676186,0.009842512541772486,-0.003930832522422767,0.0,0.00347257438423898,-0.0035433989258070175,-0.00028999957820752265,-0.003555599728577552,0.0091107869946907,0.014217973063356482,-0.02493768804200347,-0.03535349988725267,0.0004845765465182339,-0.015291748772180758,0.0,0.008154935808777575,-0.01363633837425926,0.0,0.002573958229093787,0.007072664836915932,0.01557632472796211,-0.0021052310341282965,0.013559552594552882,0.005998245844304639,0.004815901573127057,0.0,-0.0013654884924385602,0.005935470918043251,0.0017191468704800261,0.03371644743828228,0.0475482356430319,-0.0007311425832167151,0.014457831325301207,0.015499100849077019,-0.01865230792041972,-0.0209550188100871,0.0,-0.00432890732463409,0.022594694191497844,0.0,0.04070441295465299,0.0,-0.02283870432096724,0.028450968438666457,0.03831578304893091,0.012291669845581055,0.005384888367715446,1.5194721141309486e-06
2010-06-24,-0.014342653580887377,-0.012269875729796653,-0.024340752849680625,0.0,-0.030434913616991466,-0.010136466829765878,-0.0055248377586982755,0.0,-0.001539647200215044,-0.00533399887459296,0.02523216379478721,0.00981271781297699,0.0003611494651123426,-0.037850443008466406,0.016624059872939023,-0.0052356110932714195,-0.002421362858288867,-0.0004086348864839051,0.0,-0.015166892517436859,-0.013824858827203301,0.0,-0.0256739326153953,-0.028482234305511,-0.032515264055463344,-0.0042194252426397405,0.0,-0.027257246302746285,-0.03157597255953137,0.0,-0.006380963005951035,-0.021159734631203464,0.009725442582588784,-0.0207561627950561,-0.02695034482366776,-0.024390243902439046,-0.019002375296912066,-0.034187997192740904,-0.03065598177178075,-0.03543860452216974,0.0,-0.015942045293792395,-0.041339950280265714,0.0,-0.00721215886367943,0.0,-0.01960787628030014,0.01475412360573003,0.0192619782809762,-0.02243260237013678,-0.018769183548189128,1.5194721141309486e-06
