Date,ABEV3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPHA3.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DASA3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,EQTL3.SA,EVEN3.SA,EZTC3.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,KLBN4.SA,LIGT3.SA,LREN3.SA,MDIA3.SA,MEAL3.SA,MILS3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NATU3.SA,ODPV3.SA,OIBR4.SA,PDGR3.SA,PETR3.SA,PETR4.SA,POMO4.SA,PPLA11.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAPT4.SA,RENT3.SA,RSID3.SA,SANB11.SA,SBSP3.SA,SEER3.SA,TAEE11.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VLID3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2013-07-23,0.007265975337968911,0.0008062778228721257,0.012302314755260557,0.012453374358112335,0.01424102979905384,0.0,0.004278140210721482,0.026881720430107503,0.03270602633291686,-0.001859867150926675,0.018845683359899112,-0.004081632653061273,-0.008119072241347003,-0.0023474526092674974,0.005878458291761923,-0.004666359047062141,0.009333005350386614,-0.002272840786620045,0.005592874458840713,0.030158662639840017,0.0,0.0041470145529125535,-0.020553381679741634,0.012258060979391416,0.008356538191369944,0.004149267950017688,-0.015200905835275336,-0.024884833942014795,-0.007194218020248999,0.018640179617017694,-0.013126450498215148,0.010814756858465335,-0.014285788832910318,0.025880563022667946,0.0376712231830818,-0.0018270820040263702,0.01674648575517823,0.013485420083121813,-0.0027651560724812896,-0.00545126135073104,-0.01776684069821688,-0.0013407489346445312,-0.040860226521231,-0.0136986820351932,0.005405375630187059,-0.023319678683305534,0.004335596013400167,0.0006623089293475992,-0.012320317926455715,-0.04139433551198257,-0.015075357196029815,0.018987353614766667,0.0067485040184209755,0.010180017217323423,-0.02079722919758442,-0.011695895017748925,0.0046911977948127515,-0.009523785303509391,0.003678221455264641,0.01090604284964436,0.021799998045817004,-0.017241379310344862,0.03777776158975765,0.006722682879878539,0.0,0.015171805216551704,0.002221020807999796,0.003707857002021253,-0.01660282448373085,0.019420586224607073,0.010309301002146665,-0.005300304254367227,-0.022674493005686358,0.005064437765059493,1.2439724392798723e-06
2013-07-24,-0.009658896248084914,-0.008057896419190413,-0.007812512935035265,-0.01599015629454026,-0.014726023117255127,0.002777735392252678,-0.00851972809998136,0.02617801047120416,-0.01258137040643692,-0.007453496748169974,-0.005780258874628963,0.004098360655737654,0.008185531160170179,-0.0023529761091745094,-0.01883116682055508,-0.020159329838494555,-0.018493166572034703,-0.011617218999019241,-0.02113462206155914,-0.027734951415508413,0.0,-0.02418878046947104,-0.019370469369072052,0.013384307691872266,-0.0013811812653045097,-0.018595044784045167,-0.01653799598426342,-0.013232546723281335,0.0014492389518210302,0.004844031313216091,-0.003627652356094413,-0.02104139860474441,-0.048309163005777145,0.010511607979360571,0.002200165429443013,-0.0109823253129262,-0.011764863591906538,-0.011941221265878044,0.012015083131376114,-0.015834372651977513,-0.0034850057635780196,-0.009845593746132808,-0.02466370685505792,-0.0017360846661483853,-0.037634395780163477,-0.037921309825251104,-0.011449031854117941,-0.022722315296455742,0.008316001061255296,0.05227272727272725,-0.040816302544772864,-0.008695673292274386,-0.0012187969500088158,0.007751971482973019,-0.01238933360748129,0.005917153919925866,-0.011673195933978087,0.02371794080201317,-0.004188304074056348,0.0024896505510660916,-0.021639736767857687,-0.028070175438596467,0.012134184854082353,-0.027128532694790763,0.0,0.0026373391623024656,-0.0011080096040234633,0.0029552664962488873,-0.009090869682878533,-0.0034353719168949137,-0.004956279000405406,-0.00817053824349634,0.008328453387563606,-0.009135600163867275,1.2439724392798723e-06
2013-07-25,0.0004938368129556725,0.021121137604175555,-0.011811043331355298,-0.0018749995701645705,0.002085570016905791,0.003324175946103125,-0.009666989680974236,0.020408163265306145,0.010105556660933379,0.012307105615391167,0.0029069322582984114,-0.025510204081632626,0.007442531281389275,0.028302784169841555,0.028127081428956258,0.028708153371189038,0.01186303406390965,-0.014749927564052023,0.030966006547650915,0.014263098796201579,0.0,0.01874240923719439,0.022222213498966914,0.013836550936981995,0.00331952528123991,0.027368504352466516,0.01569510561942966,0.0057471668609487825,0.027496389114335384,-0.006427530434976014,0.0254854422305979,-0.001457087798253598,0.04568526354894753,0.020804443596692757,0.018111961368965535,0.015422579526205737,0.0,0.0013811112836366046,0.0,0.06683168467037759,-0.0008326093167400073,0.0005649631306277048,-0.00919539373102718,0.0024347719938859758,0.01955303221492266,0.017518255217523926,-0.0028478777639672215,0.0361174337781891,-0.019587557844653825,0.06479481641468676,0.04255316541874188,0.016917262120552223,0.0274558132823155,0.025384517225517156,0.008960505621079307,0.0,0.003937022951637115,0.028177821023221528,0.013144110291372302,0.005794757697459296,0.005607488630367197,0.018050541516245522,-0.029619165742254983,0.0055770515269712995,0.0,-0.013590507373980598,0.003605105302766365,0.0,0.02359106495921881,0.010968300714344181,0.014063841717133263,-0.0060888225270847585,0.00825955063993522,0.014325877537520126,1.2439724392798723e-06
2013-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007339644977264803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006399300986035694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007235005196975619,1.2439724392798723e-06
2013-07-29,0.0011105255365559952,-0.011137732305899095,0.0044267543512288565,-0.01847224584910001,-0.019771131424117794,0.0022086696206873313,-0.007592279995081164,-0.015000000000000013,0.0,0.0004121390346203402,0.008695630059726067,0.006806282722513046,0.018132941428065985,0.009242392098323338,0.025104624856994828,0.006976701847347,-0.02413778612824624,0.005847893913798696,0.00027552355485971347,0.10781250733416514,0.0,-0.005341255225540853,-0.01690824020189241,-0.0037221146139360117,-0.007444220604294727,0.0,-0.0253863670262805,-0.03761909121558782,0.0,-0.006468853482546777,0.014201170209199976,0.02298423301439434,-0.0388349387432283,-0.015624941326674247,-0.00916442497497827,0.008505547070724928,0.0,-0.000344783556236572,0.01826452439396431,0.019141620208494414,0.03833323422831625,-0.006211214641407059,0.010440853107047676,-0.01214435757029464,0.020548063092251878,-0.007173585168620544,-0.012566602404414207,0.00021782834860184508,0.009463658369345707,-0.09330628803245433,0.015306102153269219,-0.021564968432967957,-0.009501178501326923,-0.013503305256635345,-0.014209554535002278,0.01764704149899643,-0.01568625955020675,0.01705241689065229,0.0010378223885780802,0.0008230531347206416,0.005576220039892998,-0.01773049645390068,-0.004360442031770662,-0.004663018636712257,0.0,0.01866667005750866,-0.01906603011865049,-0.003683274528720637,0.20742642436175096,-0.013019162764957959,0.0101127066140132,0.007927753584384467,0.006436548236946837,-0.00424911982517906,1.2439724392798723e-06
2013-07-30,0.011586452134261682,-0.02815771626360497,0.011018069374866268,-0.0019137973745969594,-0.003892332201122395,0.013223128163216913,-0.016393348789170314,-0.005076142131979711,-0.025663397327153836,0.012358334498557166,-0.014367816406947509,-0.005200208008320328,-0.027044845088313063,-0.016026095867900048,0.008163272394593246,-0.01939949574954558,-0.01236745721964927,-0.0034882969961576027,0.005509674317990543,-0.059238373378686426,0.0,-0.017899829374238285,-0.009008968187718236,-0.009962681279513053,0.004166695917094954,-0.03483622141237708,-0.031710049308094734,-0.021276517432280206,-0.021126757909977867,0.012479460150522703,0.0011668878924087078,-0.015691920344382715,-0.010101006660721112,-0.021394066188646366,-0.025571236932248498,-0.0030121170638643946,0.00238107080469363,0.007933840567784234,-0.008071391315648158,0.0068297734991973336,-0.028089775955450924,0.018409122918264353,0.02124000215917987,0.0007025099489303965,-0.04026848964084717,-0.0433527312814197,-0.013690761488888259,-0.004574146921599076,0.01770837249027668,-0.05369127516778527,-0.010050267812429459,-0.024559215397492062,-0.013189521383573322,-0.0015208313995259681,-0.01621618818514492,-0.02312136497804762,-0.011155405672910734,-0.005988046521030466,-0.002591898210023369,-0.029605244307582823,0.007393665894365631,-0.014440433212996373,0.012408753566926611,-0.0034071518426629366,0.0,0.005235638692580702,0.0,-0.0033271332040150092,-0.04453871290581213,-0.024497508885285346,-0.005434794536381848,-0.007865398642106891,0.02906976615241441,-0.013208160611232977,1.2439724392798723e-06
2013-07-31,0.04776398765722489,0.01821202385307119,-0.011769854031294269,-0.012464082660521458,-0.015985806219881882,0.0027189312707278646,0.011111010531347887,0.010204081632652962,0.0,-0.011190242437994602,0.02507290464958234,-0.012023000522739191,0.0332203234656383,-0.02931690046972013,0.012145729748840539,-0.0056524204307495385,0.0003575150299233165,-0.00793469137863978,-0.00849320440860668,-0.014992489278670473,0.0,-0.010327957375506625,-0.0123967593667067,0.009433978878317983,0.0069156556850564765,-0.027600732927195892,-0.026900642196462488,-0.01921137790312577,0.0,-0.0010717227213595804,-0.01048952836692052,-0.00398549700727413,-0.06122446873077547,0.028913937810666424,0.017867096457315546,-0.0024168586116390944,-0.005938161027065902,-0.003422377851243885,0.0018080794236530195,0.0005653239658889309,-0.0024773178861631218,0.032135653735132275,0.010680079647615415,0.0003510083875808423,0.008391494887193707,-0.019637373309281725,-0.015444714294823525,-0.01312915270900683,-0.04298870180917291,-0.009456264775413725,-0.06598982260300335,-0.007101333654139008,-0.010327957375506625,-0.01370906265651095,0.00952379012751825,0.0,0.035455321472012136,0.006024119227211244,0.003118386099552728,-0.0008474657045755007,-0.006116135042261384,-0.02564102564102566,-0.01874548979242807,0.0,0.0,-0.009114626018949634,0.014084529843299443,0.004265567243588508,-0.03329635772629658,-0.0012877980961516489,-0.0060397027151078975,0.009008964010375431,-0.0045197695060872345,-0.006754252296033991,1.2439724392798723e-06
2013-08-01,0.022211931731529022,0.014634132725648952,0.02117333659554177,0.01682855543642159,0.026714832200117167,0.012472859846806017,0.028571492519322117,0.022222222222222143,0.00892863079981887,0.022222299182565797,-0.020477850507047646,0.013227513227513255,-0.030183729990517105,-0.0076705179974112525,-0.01353841928335342,0.027001430408969185,0.008583947239064083,0.02211247880887446,-0.011052761977026537,0.0076103063304884255,0.0,0.022099366652569286,0.03430963572174117,0.014953273052115357,0.010164818627983685,0.01965065797812726,0.00721158916075737,0.010309317880007551,-0.02158273104377595,0.011265994083065722,0.002355766584554164,0.022189958964124346,0.02173912246732712,0.04318026158135457,0.04662646203036891,0.005451250838291788,0.03225787979609107,0.03262370264413761,0.0,0.0033898057177708107,0.013245019224291887,0.016324348091923513,-0.03503888636296615,-0.021052644963850065,-0.009708718491461155,0.05392916481254617,0.016679831765489705,-0.02971175605153953,-0.007486679974724297,-0.009546539379474916,0.027173909379725858,0.04681406122700671,0.03990175457330425,0.02316597273246801,0.023947692922222652,0.0,0.005836560859040052,-0.016167691343036084,0.0051813674531882015,-0.004240922559302418,0.0009230463493887786,0.003759398496240518,0.0249816199990176,0.000854720431184619,0.0,0.01138853393564232,0.016944401253229824,0.0027700890322961413,0.0022961543055985967,0.0099935351827114,-0.0017361149654442354,0.006071426145640713,0.005675282029410145,0.018804163038520505,1.245400564453547e-06
2013-08-02,-0.010125177202807922,-0.026442226132694646,-0.014686831887277374,-0.01527696795725686,-0.008438821092014215,0.017139780049092446,0.02777783822234925,-0.011857707509881465,-0.0022123810773084784,0.010466922611175988,-0.014518002901784066,-0.007832898172323799,-0.0027063574137823343,-0.004347918857543487,0.005614482141779842,-0.02675274872592548,-0.005319158382746547,-0.003452268171899142,-0.02710256831142832,-0.0256797702768522,0.0,-0.017417358247621917,-0.023462789415485852,-0.014119068652764355,-0.014413916953304962,-0.032119885037547036,-0.019093060289627872,-0.013265317541914179,-0.004411732654870715,-0.01060989869718798,-0.02937720250012832,0.0035587346659504693,-0.03723402919715357,-0.009198467219511008,-0.011006241368572645,-0.00120484682554578,0.0011574126165512233,-0.0056535884684904,-0.011732666131257563,-0.025900859364319073,-0.009150340324957318,-0.009467031069474219,-0.007492856787143287,-0.007168417861123877,-0.03221287781673776,-0.03654977912870139,0.005664155224809342,-0.019881146372363157,-0.014008664542658478,0.01686746987951815,-0.042328018020771574,-0.006211203670828613,-0.00767420684868747,0.0015094984519117283,-0.018426611627352596,0.0,0.01895550343857688,-0.026780311983257143,-0.005154659269417494,-0.005962474284688435,-0.020903803825930933,-0.022471910112359605,-0.025089674390797012,-0.06746370275657487,0.0,-0.008228693495106909,0.012837983785945806,0.012891346489159572,-0.009163794719462381,-0.0025534607054219505,0.00898552722975765,-0.003194812868871022,0.006207709628332836,-0.013573187358824623,1.245400564453547e-06
2013-08-05,-0.007010661177136002,-0.020576346570410742,-0.026304269860487617,-0.01809954465038288,-0.020567403664866646,0.021590302914888726,0.0,0.0,0.004434573120274177,-0.006175281693941215,0.00589277463264426,0.00473684210526315,0.014246949891983718,0.0014556148599706997,-0.0173697687387232,0.004265434385442468,-0.004278201534843817,-0.012702068792282417,-0.002871887938905915,0.0170542847701165,0.0,0.0024449270590736205,0.006628059623453586,0.002490640258560939,0.00027591818453465145,0.019911401224586456,0.023114303432009153,-0.009824226088860355,-0.0059084290700842645,0.011259952394254258,0.027844980128706842,0.0035461149836288897,0.0,-0.005305019919721876,-0.006889298480842854,0.01930034356433774,-0.01271671562750809,-0.015719017604478802,-0.030136959233768357,0.010982616233208065,0.003298149666204564,0.0031141889774424225,-0.012775802678684056,-0.03357401731266563,0.027496405757561293,0.016692064641227855,0.009904728883495473,-0.012124049082853916,0.01092895235114355,0.04502369668246442,0.005524821852813,-0.013750016689300537,-0.00951813518711131,-0.012810891060854868,-0.007581198665093214,-0.05325445581737076,0.0,-0.005628527446914222,0.0051813674531882015,0.0008568014415299974,0.006279459374856078,0.0,0.0,0.012362658236139135,0.0,-0.0017466816089527493,0.0018877699090560363,0.011636378416766346,0.0265896538790511,0.009599975585937504,-0.0008618232152985961,0.0003560914248088576,-0.0016825960052652134,-0.0007839254033089604,1.2439724392798723e-06
2013-08-06,-0.009259219396518081,-0.028571346140981224,-0.035569520069499316,-0.02995387198370758,-0.020275257706169336,0.0,-0.01767160937255352,-0.0050000000000000044,-0.010596059879082187,-0.02385247113104605,-0.025190410829717846,-0.030382399161864804,-0.03010032207400115,-0.028581345601592312,-0.015151500555948827,-0.017461068158466375,0.02005037997595327,-0.013099426947762671,-0.009792659346093857,-0.012195110427418387,0.0,-0.02317068107350706,-0.03786008779694672,-0.009316786390291432,0.006896578032394851,-0.034707177430261416,-0.030915604470770797,-0.020887708955524942,-0.04903421549754883,-0.013785598171800695,-0.031802062587546476,-0.025795084070426966,-0.027624299100066807,-0.012666618975319066,-0.012806818252369956,-0.004141993870074745,-0.02927402898716469,-0.02310564070039467,-0.007533258396486109,-0.03316182668652101,-0.001479352050741678,-0.007065602912908031,-0.04529414457433367,0.008591689888060028,-0.03802812982004622,-0.025373280267060982,-0.03096155247039445,-0.019589285751263508,-0.012972848528562841,-0.07029478458049887,-0.05494504852554016,-0.02851709866159846,-0.022222158580291085,-0.007633620269688057,-0.028737714888327548,-0.012499987892806708,-0.015186014282956406,0.010062883726465133,0.01804105181889626,0.0,0.007800317565853199,-0.04597701149425293,-0.016911737047023312,-0.028946236061948905,0.0,-0.010936132691387379,-0.01534310891269075,-0.01779293287149797,-0.03040545656351845,-0.007606965988013248,-0.033352513735741884,-0.021003866267447657,-0.02134826837382231,-0.020934841853167074,1.2439724392798723e-06
2013-08-07,-0.005140175721742191,0.005190306922698618,-0.0046685518727145325,0.004750509863332031,0.002956484369310619,0.010309317880007551,-0.017989410387016624,0.007035175879396949,0.025881354646065224,-0.004517457110571943,-0.00240378663737173,0.0005402485143166658,-0.013103419336779387,0.03191619459304329,-0.027564121452621992,0.008645499907452336,0.02386763943765624,-0.011614187988085112,-0.03286798488933684,0.001543171607290672,0.0,-0.013732850233608485,-0.012831547465758764,-0.020062719038997368,-0.0024657706047536143,0.002247131993679874,-0.004907971009235568,-0.002133382161458308,0.007812554861685861,0.010752501881211352,-0.0024331456343007485,-0.02067463445151274,-0.005681816004760365,0.023632671636485636,0.03405400869008668,0.0023767626683706133,-0.009650224101757643,-0.011478251190135902,0.0018978430564846605,0.013601397741660026,-0.0003290903726644867,-0.020485171510540523,-0.038816954931336634,0.003703717832212128,-0.01171296618756923,0.035222170154515675,-0.005754977408193418,0.0038517054377893434,0.0,-0.02195121951219514,-0.034883675408327486,-0.0006523306543773089,-0.001842793942270382,0.007692340677404541,0.027715337087246716,-0.06962026032742863,-0.01002313891784512,-0.028642534232217964,-0.010126435277209467,-0.006849276356196254,-0.0009287618288110755,-0.028112449799196804,0.0014959032059833621,-0.014904504194612422,0.0,-0.0026537537227462327,-0.024603632709594425,-0.019213215015807306,0.015098736309484106,0.022037705072724956,-0.01397974156848003,-0.016363600772823617,-0.0246842883635201,0.0005271814769516325,1.2439724392798723e-06
2013-08-08,0.009863754041393058,0.04130805390345005,0.037054452478211264,0.03309700519720393,0.03242438699144845,0.015306083225598899,0.012931127282684418,-0.0119760479041916,0.04306220095693769,0.01877063337145146,0.04698787719110986,0.015118790496760237,0.0006987613497069223,-0.004833511402364876,0.05174685850126148,0.02285711979845173,0.028454025293211727,0.0023980985666065546,-0.006014898566210292,0.04006166996166782,0.0,0.0651898557302033,0.052859696792555644,0.01279592807637231,0.009338071845254259,0.04035886333988015,0.03699139376508631,0.022447894005644287,-0.029457370514160752,0.007978824708874122,0.028048841617138498,0.010740720911502466,0.08571425268414301,0.008575165263708495,0.011500325685027901,0.007705936828661608,0.024360645947046455,0.028852844501638275,0.0369317837863814,0.03267218038126707,0.020912171267684965,0.01816178028502269,0.009615359927070743,0.0,-0.01037049014757252,0.06508862746607269,-0.006786506022995575,0.008633108003957446,0.004381041828269483,0.07980049875311712,0.07228916562926391,0.0319843821510013,0.024615361140324588,0.007633620269688057,0.006559707690386052,-0.01360542893691108,-0.007009357594886856,0.030769200673000707,0.0,0.004310386165283342,0.01394477126564353,0.07024793388429762,0.026885742050501538,0.023640662364926568,0.0,0.014190758891332145,0.01149094722074473,0.007462676768491994,0.03775742933043991,0.036875009536743164,-0.004524896768961395,0.0,0.035903509038800685,0.031234851518536555,1.2439724392798723e-06
2013-08-09,-0.009534958928344106,-0.03388432859112811,0.022161906720561175,0.006865027155147363,0.010349765300202263,0.0020100962961877578,0.06914877262159003,-0.010101010101010055,0.0462885032268483,0.022474171964475653,0.014959737712114451,0.012234042553191493,-0.0006982734232273691,-0.005828238155243137,0.02005638961795042,0.000931136916014097,0.01666672496314603,0.0090909324284707,-0.02844189432762778,0.04592591744882091,0.0,0.0035650306722740943,0.004115143304982416,0.004421979144307864,-0.008163257626945586,0.03879321334401409,0.03448275471042539,-0.002090904857996234,-0.03194893367089924,0.010554159670973506,0.001186153599707529,0.0377427498255134,0.021052624106754125,0.013734493750818366,0.005167978268646012,0.024705886840820312,0.004756156007422518,0.00478799486482262,-0.027397535051139288,-0.005084819383589845,0.039838742757378975,0.005405446868296249,0.02603173634362599,0.0018449902714663402,-0.031437061911421926,0.048611226961690734,0.015273355342972028,0.010461212846949453,-0.00218102321047986,0.0323325635103926,0.011235972952909457,0.017077767041318026,0.02582584474639993,0.0287877236764138,0.028240468610939207,-0.00689654492027858,0.06784311930338549,0.010572144098291991,-0.03836319535939192,0.0017167545908756132,0.008557529440388567,0.10810810810810811,0.007272736992836704,-0.002309433623165158,0.0,-0.007433321821410321,0.015516911503539177,0.010000036798945677,0.0418963756589501,0.04731765160892154,-0.024242477475795998,-0.009242097260272364,0.02159086093922391,0.019334137219235936,1.2439724392798723e-06
2013-08-12,-0.006104615097971666,0.01197609956361445,0.015486742281504595,0.016233682974846175,0.017308432189942158,-0.02156470880937733,-0.006965063700614116,-0.0010204081632653184,0.007572776132418246,0.009900983027759214,0.011904818542370466,-0.0015764582238571023,0.012578570665498612,0.005862405651543057,-0.0073732064330211955,-0.009302331692135457,0.009836161967835988,-0.021337175526229823,-0.011834200012915685,0.02832865265202167,0.0,-0.001184046840599362,-0.008196634792471902,-0.008176127173404435,-0.009602218385140304,0.03526956930685765,0.0379310265449222,0.0015715393612210082,0.019802013415708197,0.0005220252460533814,0.001184861300832063,-0.011299430360206308,0.03608246168413731,0.0019353989941506278,0.006683761216827566,-0.004018352153710825,0.022485201147949052,0.026208307444272716,0.009389788707899083,-0.0005677808112137805,-0.020164341742892167,-0.006559187366116381,-0.023514858788923343,0.014364688857339436,-0.026275156129995203,0.0026489729446284027,0.004552605558267642,0.024470609777113905,-0.0010929525598054601,0.0,0.09999996062222394,-0.014925358971198954,-0.02810301782086755,-0.025036687725615847,0.0052817193364547155,0.15277770879092323,-0.006243117119053121,0.0,-0.002659519045741132,-0.015424206803939966,-0.0030303626879811807,0.013937282229965264,0.024548726001492716,-0.004166673657334807,0.0,0.0008809933807443215,-0.020191034157193366,-0.005500561662103887,0.023280452007323094,0.021582733812949728,0.024844776408264435,-0.0037314083587347557,-0.01668516377632978,0.00850125313283212,1.2439724392798723e-06
2013-08-13,0.01807224707956845,0.0016907365665677077,0.016993436892526192,0.028754067241623993,0.022569420392644757,0.0076883452983367295,0.012024036605736255,0.010214504596527174,0.006724691183850107,0.021568643628630202,0.005042025247311566,0.0052631578947368585,0.015182903416418148,0.00291418036685287,-0.00030956780579827203,0.021126727209623386,0.019480476240179012,0.007509764128273977,-0.004727437911417831,0.03168037671973356,0.0,0.007705936828661608,-0.028925666744028855,-0.01712107317945899,-0.006094137564354063,-0.004007910666973036,0.012181684784543068,0.0010459492435797024,-0.029126174927775028,0.0,0.02130181174423429,0.007142888978523887,-0.03482585896250556,-0.012878252234543863,-0.014300341559578045,0.0017290362326973785,0.009259300932408898,0.006965187400545858,0.020465101300860766,0.01647722644312788,-0.0026912759281358944,0.01742613580975294,0.0424588746074781,-0.0050835618134688065,-0.03492067189322001,-0.03434601397911419,-0.0007881202430206624,0.031694929361515634,0.012035058659117803,-0.0022371364653244186,0.005050468438935196,0.0,-0.01385539379222378,0.004531770302807159,0.023817788164135045,-0.06024097942928763,0.00036955761563928213,0.05846158541165858,0.002666610948345971,0.0008703303531434337,0.016717318201127318,-0.037800687285223344,-0.013389651962854243,0.01255232240309967,0.0,0.014524644968280764,0.0038986322019289865,-0.0016593108212024088,-0.0320579542058812,0.003098608742297504,0.0,0.0003744961369975819,-0.016968390227988572,0.006004095508856944,1.2439724392798723e-06
2013-08-14,-0.00568505933210095,-0.024472670923635365,0.005569801196088964,-0.010869600711350458,-0.01018674024477384,-0.013224833718198603,0.019801993508742566,0.01718907987866536,0.002750513389335296,0.03358922715348678,0.008361182500831621,0.012041884816753834,-0.017675066499496017,-0.025661852004946528,-0.03560370420104475,0.0,-0.016878930217526955,-0.020197181092659444,-0.054781568202269204,0.02136185969807869,0.0,-0.011176502003389266,0.00851071049799601,-0.006451561861672839,-0.007803822710937491,0.008048173288391913,0.0,-0.018286232250894652,0.0,-0.018789145870730217,-0.009269979449037069,-0.012411356344957936,0.07731964765448573,-0.0019569397995277127,-0.0015543409576550538,-0.0011506646364047857,-0.01605511746757826,-0.009881471187763391,0.020966137077370828,0.00670760913047852,0.015714387200892244,0.0,-0.015197567684205215,-0.011313849279499077,-0.024670957800711157,0.0013679715840766438,-0.021889222953855203,0.0004452461838588828,-0.0010810234565759025,-0.07399103139013452,0.05025125001691855,0.017676810855318248,0.03543065937516565,-0.022556485518923863,-0.007868582454573891,0.057692331204988845,-0.009974158138438938,0.013953474446076086,-0.015957378056742244,-0.0043478676845000175,-0.027503711769438,0.02499999999999991,-0.014285803485004078,-0.022038633354096948,0.0,0.01648594710164919,0.004160878480125474,-0.00646356655939162,0.047008605790250124,0.004773888403020621,-0.004545464526711784,-0.01909402362219781,-0.0017260518265498348,0.005829924309796342,1.2439724392798723e-06
2013-08-15,0.011085118530249405,-0.005190306922698507,-0.011503986293745161,-0.015384574044188692,-0.013036087666406404,0.0,0.009708650100739957,-0.020874751491053667,0.012147305945312104,0.03249773042248938,-0.013266985577323531,-0.02379720641489913,0.010380662573324928,-0.02137244494018864,0.0041733890756743275,-0.04137933913391956,0.00421108173712037,-0.0049080100966223394,-0.008040073610794951,0.019607855359147885,0.0,-0.034503268419559086,-0.03206753880734059,-0.0012987536567025115,0.0005618240146716413,-0.007983917338134416,0.008752726553724832,-0.020755789142872683,-0.0666666845010675,0.004787282128478898,-0.011695950788175535,0.011490120611678645,0.0239234353270672,-0.003267961536540409,-0.010378866538058418,-0.0069124904962182265,-0.003496413943875454,-0.008316613222930092,-0.026785464444086693,-0.0005551704742525754,-0.015471265740557127,-0.026595705178269147,-0.0024691922002160194,0.005906232798482458,-0.01180435952931036,0.06967203071305761,-0.005040245826482659,-0.004227828938919043,-0.029220809447007334,-0.004842615012106588,0.009569393811497573,0.05893292842012032,0.05191735228063754,-0.006153813396232777,-0.018965509269153413,-0.012121200736670112,-0.010074573063482362,0.007454080090922854,-0.024865028526256716,0.015720568310304994,-0.019366779484402685,0.05574912891986061,-0.017391284943900187,-0.02065721326146419,0.0,-0.011523706967431324,0.006906009262360069,-0.018587298520315598,0.006122394364758144,0.010341049726254381,-0.06636226929331812,0.007633599056300788,-0.0028819102772229543,0.00023577491354909164,1.2439724392798723e-06
2013-08-16,0.006347333401210298,0.01739141359672658,-0.002155221670899876,0.006377549528545634,-0.009384769106605129,-0.004639183214309228,0.03365396451893754,0.0050761421319796,0.01006579339394209,0.006474818173457297,0.02016799413498327,-0.0037095919448860704,0.0,-0.009649905328806052,-0.02333764173786046,0.007194298210216887,-0.012903301248302856,-0.005672007749962127,0.019925664885375394,0.07051284324174434,0.0,-0.010474435064002585,0.0008718885226819406,-0.0078023417635254555,-0.002526688054727333,0.0160964425563348,0.003253767039299582,0.04456520172959211,-0.04464288188126431,0.0005294631389090032,0.010650905872117145,0.011359597466686466,0.009345790711168034,0.06622949409105505,0.056633452595134415,-0.013341040910084145,-0.017543937584324487,-0.020462986558176022,0.03669709649994157,-0.006666726957951341,-0.033333243974057236,0.008305971739722029,-0.025990103976467838,0.02018345824075407,0.0,0.0025542460773935183,0.003039467157545106,0.016759776536312776,0.012263146938364944,-0.021897810218978075,0.0853081125940578,0.0070299262670627805,-0.0028042197013175008,0.009287875949791635,0.005272436825943361,-0.03680978095402687,-0.008669485248100184,0.027319268672368002,-0.007760494893651715,0.017196858822890126,-0.01410661359214116,0.04950495049504955,0.021386452179954496,0.04937673773536466,0.0,-0.00043178881466843233,0.00850485657322464,-0.002272779128161373,0.04665314950953969,0.012448047835351916,-0.018584908256459975,0.026515068265678066,-0.009248546501051447,0.012394908462324272,1.2439724392798723e-06
